0	110.5343
0.001	110.5343
0.002	110.5343
0.003	110.5343
0.004	110.5343
0.005	110.5343
0.006	110.5343
0.007	110.5343
0.008	110.5343
0.009	110.5343
0.01	110.5343
0.011	110.5343
0.012	110.5343
0.013	110.5343
0.014	110.5343
0.015	110.5343
0.016	110.5343
0.017	110.5343
0.018	110.5343
0.019	110.5343
0.02	110.5343
0.021	110.5343
0.022	110.5343
0.023	110.5343
0.024	110.5343
0.025	110.5343
0.026	110.5343
0.027	110.5343
0.028	110.5343
0.029	110.5343
0.03	110.5343
0.031	110.5343
0.032	110.5343
0.033	110.5343
0.034	110.5343
0.035	110.5343
0.036	110.5343
0.037	110.5343
0.038	110.5343
0.039	110.5343
0.04	110.5343
0.041	110.5343
0.042	110.5343
0.043	110.5343
0.044	110.5343
0.045	110.5343
0.046	110.5343
0.047	110.5343
0.048	110.5343
0.049	110.5343
0.05	110.5343
0.051	110.5343
0.052	110.5343
0.053	110.5343
0.054	110.5343
0.055	110.5343
0.056	110.5343
0.057	110.5343
0.058	110.5343
0.059	110.5343
0.06	110.5343
0.061	110.5343
0.062	110.5343
0.063	110.5343
0.064	110.5343
0.065	110.5343
0.066	110.5343
0.067	110.5343
0.068	110.5343
0.069	110.5343
0.07	110.5343
0.071	110.5343
0.072	110.5343
0.073	110.5343
0.074	110.5343
0.075	110.5343
0.076	110.5343
0.077	110.5343
0.078	110.5343
0.079	110.5343
0.08	110.5343
0.081	110.5343
0.082	110.5343
0.083	110.5343
0.084	110.5343
0.085	110.5343
0.086	110.5343
0.087	110.5343
0.088	110.5343
0.089	110.5343
0.09	110.5343
0.091	110.5343
0.092	110.5343
0.093	110.5343
0.094	110.5343
0.095	110.5343
0.096	110.5343
0.097	110.5343
0.098	110.5343
0.099	110.5343
0.1	110.5343
0.101	110.5343
0.102	110.5343
0.103	110.5343
0.104	110.5343
0.105	110.5343
0.106	110.5343
0.107	110.5343
0.108	110.5343
0.109	110.5343
0.11	110.5343
0.111	110.5343
0.112	110.5343
0.113	110.5343
0.114	110.5343
0.115	110.5343
0.116	110.5343
0.117	110.5343
0.118	110.5343
0.119	110.5343
0.12	110.5343
0.121	110.5343
0.122	110.5343
0.123	110.5343
0.124	110.5343
0.125	110.5343
0.126	110.5343
0.127	110.5343
0.128	110.5343
0.129	110.5343
0.13	110.5343
0.131	110.5343
0.132	110.5343
0.133	110.5343
0.134	110.5343
0.135	110.5343
0.136	110.5343
0.137	110.5343
0.138	110.5343
0.139	110.5343
0.14	110.5343
0.141	110.5343
0.142	110.5343
0.143	110.5343
0.144	110.5343
0.145	110.5343
0.146	110.5343
0.147	110.5343
0.148	110.5343
0.149	110.5343
0.15	110.5343
0.151	110.5343
0.152	110.5343
0.153	110.5343
0.154	110.5343
0.155	110.5343
0.156	110.5343
0.157	110.5343
0.158	110.5343
0.159	110.5343
0.16	110.5343
0.161	110.5343
0.162	110.5343
0.163	110.5343
0.164	110.5343
0.165	110.5343
0.166	110.5343
0.167	110.5343
0.168	110.5343
0.169	110.5343
0.17	110.5343
0.171	110.5343
0.172	110.5343
0.173	110.5343
0.174	110.5343
0.175	110.5343
0.176	110.5343
0.177	110.5343
0.178	110.5343
0.179	110.5343
0.18	110.5343
0.181	110.5343
0.182	110.5343
0.183	110.5343
0.184	110.5343
0.185	110.5343
0.186	110.5343
0.187	110.5343
0.188	110.5343
0.189	110.5343
0.19	110.5343
0.191	110.5343
0.192	110.5343
0.193	110.5343
0.194	110.5343
0.195	110.5343
0.196	110.5343
0.197	110.5343
0.198	110.5343
0.199	110.5343
0.2	110.5343
0.201	110.5343
0.202	110.5343
0.203	110.5343
0.204	110.5343
0.205	110.5343
0.206	110.5343
0.207	110.5343
0.208	110.5343
0.209	110.5343
0.21	110.5343
0.211	110.5343
0.212	110.5343
0.213	110.5343
0.214	110.5343
0.215	110.5343
0.216	110.5343
0.217	110.5343
0.218	110.5343
0.219	110.5343
0.22	110.5343
0.221	110.5343
0.222	110.5343
0.223	110.5343
0.224	110.5343
0.225	110.5343
0.226	110.5343
0.227	110.5343
0.228	110.5343
0.229	110.5343
0.23	110.5343
0.231	110.5343
0.232	110.5343
0.233	110.5343
0.234	110.5343
0.235	110.5343
0.236	110.5343
0.237	110.5343
0.238	110.5343
0.239	110.5343
0.24	110.5343
0.241	110.5343
0.242	110.5343
0.243	110.5343
0.244	110.5343
0.245	110.5343
0.246	110.5343
0.247	110.5343
0.248	110.5343
0.249	110.5343
0.25	110.5343
0.251	110.5343
0.252	110.5343
0.253	110.5343
0.254	110.5343
0.255	110.5343
0.256	110.5343
0.257	110.5343
0.258	110.5343
0.259	110.5343
0.26	110.5343
0.261	110.5343
0.262	110.5343
0.263	110.5343
0.264	110.5343
0.265	110.5343
0.266	110.5343
0.267	110.5343
0.268	110.5343
0.269	110.5343
0.27	110.5343
0.271	110.5343
0.272	110.5343
0.273	110.5343
0.274	110.5343
0.275	110.5343
0.276	110.5343
0.277	110.5343
0.278	110.5343
0.279	110.5343
0.28	110.5343
0.281	110.5343
0.282	110.5343
0.283	110.5343
0.284	110.5343
0.285	110.5343
0.286	110.5343
